ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,#yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_scip-card-2
2,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233.0,jeffe$r??son,11729799458.541636,ac@@ute care hospit%als,voluntary non-profit - private,yes,surgical infection prevention,sc????ip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,empty,al_scip-inf-1
3,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birm??ingham,al,210643.21789576035,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
4,10018.0,callahan eye foundation hospital,1720 university blvd,e??mpty,empty,birmingham,al,35233.0,,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 university blvd,##empty,empty,birming%ham,al,35233.0,jefferson,2053258100.0,acute care hospitals,,,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empt$y,al_scip-inf-4
6,10018.0,callahan eye foundation hospital,1720 university blvd,empt@@y??,empty,birmingham,,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infe%ction prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,$emp@@ty,al_scip-inf-6
7,10018.0,callahan eye foundation hospital,1720 university blv##d,empty,empty,birmingham,al,35233.0,jef@@f??erson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,em%pty,empty,
8,10018.0,callahan eye foundation hospital,1720 university blvd,emp??ty,empty,birmingham,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,s%cip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
9,38029.4392742081,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute c#are hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given$ aspirin at arrival,97%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,1300 south montgomery ave%#nue,e$#mpty,empty,she??ffiel??d,al,139672.5966201447,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attac$k patients given aspirin at dischar#ge,92%,13 patients,al_ami-2
11,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,,,,government - hospital district or authority,yes,heart attack,ami-3,he#art attack patien$ts given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,1300 south montgomery avenue,e??mpty??,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute ??care hospitals,government - hospital district or authority,,$heart attack,am@@i-4,heart attack patients given smoking cessation advice/counseling,1@@00%%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,hear#t at%tack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,53959.77967379018,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,@@0?? patients,al_a@@mi-7a
15,10019.0,helen keller m@@emorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care $ho??spitals,government - hospital district or author$i@@ty,yes,he$art attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,e??mpty,0 patients,al_am$i-8a%
16,,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,@@h#f-1,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,em%%pty,sheffield,al,35660.0,jefferson,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,al_hf-2
18,10019.0,helen keller memorial hospital,,,empty,sheffield,al,135164.7840694809,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,37 patients,al_hf-3
19,,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,,35660.0,jefferson,2563864556.0,acute care hospitals,,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,10@#@0%,41 patients,
20,10001.0,southeast alabama medical center,1108 ross clark circle,,empty,dotha$n,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-1
21,53853.33012161931,southeast alabama medical center,1108 ross clark circ#le,empty,empty,dothan,a??l,151818.61679254993,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,10001.0,southeast alabama medica@@l center,1108 ross clark circle,empty,empty%,dothan,al,36302.0,hou@@ston,3347938701.0,acute care hospitals,government - hospital district or authority,y$es$,heart att%a??ck,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_a@@mi-3
23,10001.0,southeast alabama medical c%enter,1108 ross clark circle,empty,empty,dothan,al,169620.77809230433,,3347938701.0,acute car@@e hos@@pitals,,#yes,,ami@@-4,heart attack patients given smoking cessation advice/counseling,100%$,244 patients,al_ami-4
24,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dot#h@@an,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,??heart attack patients given beta blocker at d%ischarge,99%,441 patients,al_ami-5
25,10001.0,southeast alabama medical $center,1108 ross clark circle,empty,empty,d@@oth%an,al,36302.0,hou$sto#n,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,am#i-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_%ami-7a
26,10001.0,,1108 ross clark circle,empty,empty,dothan,al,36302.0,ho$uston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,hear%t attac$k,ami-8a,heart attack patients given pci within 90 minutes of arrival,72%,40 patients,al_ami-8a
27,10001.0,southeast alabama medical center,1108 ross clark circle,empty??,empty,dothan,al,181486.95785067033,houston,3347938701.0,acute c@@are hospita@@ls,government - hospital district or authority,??yes,heart failure,hf-1,heart failure patients given discharge instructions,,455 patients,al_hf-1
