ID,age,income
1,47.0,81100.0
2,40.0,35700.0
3,45.0,57600.0
4,25.0,15500.0
5,56.0,50450.0
6,45.0,88100.0
7,40.0,50450.0
8,26.0,40400.0
9,21.0,29500.0
10,36.0,49000.0
11,40.0,85100.0
12,40.0,11800.0
13,49.0,76500.0
14,18.0,22800.0
15,49.0,79500.0
16,47.0,82400.0
17,40.0,45200.0
18,52.0,50450.0
19,37.0,50450.0
20,29.0,58900.0
21,34.0,35500.0
22,32.0,50450.0
23,67.0,47200.0
24,63.0,52700.0
25,35.0,31200.0
26,40.0,17600.0
27,65.0,48700.0
28,63.0,47900.0
29,40.0,54400.0
30,56.0,105000.0
31,40.0,17900.0
32,49.0,53200.0
33,17.0,17700.0
34,19.0,50450.0
35,48.0,74100.0
36,40.0,41800.0
37,26.0,27000.0
38,31.0,39600.0
39,20.0,33200.0
40,32.0,50450.0
41,31.0,40200.0
42,26.0,27900.0
43,56.0,48300.0
44,34.0,40000.0
45,28.0,36200.0
46,40.0,38900.0
47,52.0,50450.0
48,53.0,76200.0
49,26.0,36700.0
50,44.0,59000.0
51,53.0,102600.0
52,38.0,49000.0
53,50.0,50450.0
54,38.0,38100.0
55,61.0,44200.0
56,63.0,40200.0
57,32.0,50450.0
58,40.0,42600.0
59,57.0,79300.0
60,23.0,50450.0
61,42.0,66800.0
62,27.0,25300.0
63,30.0,19500.0
64,48.0,95700.0
65,43.0,55700.0
66,19.0,20700.0
67,22.0,30300.0
68,59.0,50450.0
69,18.0,19800.0
70,40.0,72400.0
71,40.0,29300.0
72,37.0,67200.0
73,54.0,79200.0
74,40.0,89200.0
75,41.0,55400.0
76,60.0,57100.0
77,22.0,43700.0
78,31.0,24000.0
79,25.0,38800.0
80,64.0,58600.0
81,33.0,52900.0
82,34.0,50450.0
83,16.0,8000.0
84,33.0,56800.0
85,24.0,50450.0
86,31.0,52000.0
87,40.0,29700.0
88,25.0,36700.0
89,19.0,25800.0
90,40.0,22500.0
91,60.0,97000.0
92,34.0,50450.0
93,30.0,28200.0
94,40.0,80900.0
95,16.0,21800.0
96,17.0,50450.0
97,42.0,50450.0
98,32.0,63300.0
99,40.0,58600.0
100,27.0,34400.0
101,51.0,50450.0
102,27.0,22900.0
103,30.0,26800.0
104,52.0,91700.0
105,61.0,48700.0
106,53.0,79800.0
107,34.0,57800.0
108,17.0,20600.0
109,58.0,99600.0
110,39.0,28800.0
111,49.0,63600.0
112,40.0,59000.0
113,40.0,39100.0
114,70.0,55000.0
115,57.0,45600.0
116,30.0,18800.0
117,47.0,66300.0
118,63.0,50450.0
119,51.0,68200.0
120,52.0,85700.0
121,27.0,22100.0
122,36.0,63900.0
123,53.0,88500.0
124,42.0,45700.0
125,40.0,56000.0
126,60.0,54000.0
127,40.0,20000.0
128,37.0,50450.0
129,46.0,50450.0
130,65.0,70000.0
131,35.0,54500.0
132,30.0,35400.0
133,40.0,51300.0
134,37.0,36500.0
135,59.0,58200.0
136,63.0,65400.0
137,41.0,55800.0
138,40.0,56900.0
139,43.0,59600.0
140,25.0,12300.0
141,40.0,40100.0
142,34.0,73700.0
143,41.0,54700.0
144,40.0,50450.0
145,46.0,81400.0
146,40.0,54300.0
147,36.0,52300.0
148,25.0,36400.0
149,21.0,23600.0
150,31.0,43400.0
151,60.0,50450.0
152,39.0,26400.0
153,40.0,84100.0
154,39.0,60300.0
155,56.0,54700.0
156,60.0,56600.0
157,50.0,75000.0
158,40.0,40700.0
159,60.0,50450.0
160,34.0,50450.0
161,59.0,87000.0
162,37.0,52500.0
163,23.0,19700.0
164,40.0,9800.0
165,40.0,16300.0
166,29.0,50500.0
167,60.0,53500.0
168,69.0,54700.0
169,38.0,50450.0
170,20.0,19800.0
171,40.0,41100.0
172,55.0,76900.0
173,59.0,50400.0
174,23.0,50450.0
175,31.0,52000.0
176,60.0,50450.0
177,45.0,62500.0
178,40.0,26400.0
179,58.0,54700.0
180,39.0,61800.0
181,46.0,85800.0
182,24.0,16600.0
183,63.0,37000.0
184,62.0,50450.0
185,25.0,52000.0
186,57.0,50450.0
187,65.0,48700.0
188,37.0,68800.0
189,40.0,31100.0
190,23.0,22100.0
191,25.0,28100.0
192,46.0,50450.0
193,40.0,87800.0
194,40.0,61300.0
195,57.0,56200.0
196,20.0,30800.0
197,40.0,49800.0
198,60.0,43900.0
199,24.0,22300.0
200,56.0,70000.0
201,21.0,25700.0
202,42.0,63000.0
203,22.0,15100.0
204,46.0,69000.0
205,47.0,59000.0
206,40.0,71400.0
207,56.0,54000.0
208,41.0,50450.0
209,37.0,50450.0
210,37.0,57200.0
211,48.0,61400.0
212,66.0,52600.0
213,20.0,22500.0
214,22.0,50450.0
215,60.0,50450.0
216,40.0,33200.0
217,16.0,18900.0
218,66.0,61200.0
219,40.0,50400.0
220,26.0,10100.0
221,43.0,61900.0
222,66.0,34300.0
223,41.0,80900.0
224,39.0,51600.0
225,16.0,50450.0
226,71.0,68600.0
227,26.0,29200.0
228,37.0,39500.0
229,59.0,72600.0
230,40.0,50450.0
231,23.0,18400.0
232,62.0,58700.0
233,56.0,50450.0
234,59.0,55200.0
235,46.0,81400.0
236,16.0,8000.0
237,27.0,21200.0
238,40.0,50450.0
239,65.0,49400.0
240,49.0,89600.0
241,59.0,50450.0
242,47.0,81700.0
243,42.0,58900.0
244,20.0,14400.0
245,57.0,71600.0
246,33.0,47300.0
247,50.0,70200.0
248,42.0,101600.0
249,69.0,50800.0
250,40.0,11600.0
251,32.0,50450.0
252,25.0,50450.0
253,44.0,63500.0
254,21.0,18700.0
255,44.0,50450.0
256,26.0,22100.0
257,40.0,19500.0
258,31.0,37900.0
259,51.0,88700.0
260,26.0,17300.0
261,32.0,44100.0
262,19.0,20400.0
263,59.0,50450.0
264,16.0,31000.0
265,33.0,39100.0
266,38.0,45400.0
267,60.0,60300.0
268,31.0,67400.0
269,63.0,45200.0
270,64.0,63500.0
271,27.0,18700.0
272,24.0,8000.0
273,40.0,56800.0
274,46.0,64400.0
275,67.0,48400.0
276,50.0,88900.0
277,36.0,55300.0
278,24.0,50450.0
279,24.0,21800.0
