ID,age,income
1,260.9392371153469,81100.0
2,61.0,35700.0
3,45.0,57600.0
4,25.0,82460.79083281824
5,56.0,95700.0
6,45.0,88100.0
7,54.0,98300.0
8,26.0,40400.0
9,83.47432767374194,29500.0
10,36.0,49000.0
11,51.0,85100.0
12,20.0,11800.0
13,49.0,76500.0
14,18.0,53750.0
15,49.0,301537.9299909047
16,47.0,347727.0498045554
17,59.0,189335.56599736444
18,52.0,91600.0
19,43.5,62000.0
20,29.0,248218.30862593785
21,34.0,53750.0
22,32.0,29800.0
23,67.0,53750.0
24,63.0,52700.0
25,35.0,31200.0
26,21.0,17600.0
27,65.0,48700.0
28,43.5,47900.0
29,36.0,54400.0
30,56.0,105000.0
31,24.0,75975.24236028358
32,49.0,53200.0
33,17.0,17700.0
34,19.0,53750.0
35,48.0,74100.0
36,43.5,41800.0
37,26.0,27000.0
38,31.0,39600.0
39,20.0,33200.0
40,32.0,25000.0
41,31.0,40200.0
42,26.0,27900.0
43,56.0,48300.0
44,43.5,40000.0
45,28.0,36200.0
46,23.0,53750.0
47,52.0,98400.0
48,53.0,76200.0
49,26.0,36700.0
50,217.87044089892063,333641.0539262337
51,175.05950479286687,102600.0
52,38.0,49000.0
53,50.0,93200.0
54,38.0,38100.0
55,61.0,44200.0
56,63.0,40200.0
57,32.0,124844.7307618944
58,27.0,157301.97083504393
59,57.0,79300.0
60,23.0,16500.0
61,42.0,66800.0
62,27.0,25300.0
63,30.0,19500.0
64,48.0,53750.0
65,43.0,55700.0
66,43.5,20700.0
67,22.0,30300.0
68,43.5,53750.0
69,18.0,19800.0
70,271.9055948287109,369962.6038765221
71,43.5,29300.0
72,37.0,67200.0
73,54.0,53750.0
74,185.63066653663665,89200.0
75,43.5,55400.0
76,43.5,57100.0
77,22.0,43700.0
78,104.60826932458876,24000.0
79,113.66401790864408,53750.0
80,64.0,58600.0
81,33.0,52900.0
82,34.0,64800.0
83,16.0,53750.0
84,33.0,56800.0
85,24.0,25900.0
86,43.5,53750.0
87,29.0,53750.0
88,25.0,53750.0
89,19.0,25800.0
90,43.5,22500.0
91,60.0,97000.0
92,162.51230050340428,84304.65146063305
93,30.0,28200.0
94,48.0,80900.0
95,16.0,21800.0
96,17.0,20600.0
97,42.0,50400.0
98,32.0,63300.0
99,61.0,58600.0
100,27.0,53750.0
101,51.0,53750.0
102,27.0,22900.0
103,30.0,26800.0
104,52.0,91700.0
105,61.0,48700.0
106,292.3660443955373,53750.0
107,43.5,57800.0
108,17.0,20600.0
109,58.0,99600.0
110,39.0,28800.0
111,43.5,63600.0
112,57.0,59000.0
113,43.5,39100.0
114,70.0,55000.0
115,57.0,45600.0
116,30.0,18800.0
117,47.0,53750.0
118,63.0,55800.0
119,51.0,68200.0
120,43.5,53750.0
121,27.0,22100.0
122,43.5,63900.0
123,53.0,88500.0
124,43.5,45700.0
125,43.0,56000.0
126,60.0,54000.0
127,16.0,20000.0
128,37.0,57900.0
129,46.0,82700.0
130,65.0,53750.0
131,35.0,54500.0
132,30.0,35400.0
133,43.5,51300.0
134,37.0,53750.0
135,59.0,192037.54805105733
136,63.0,65400.0
137,43.5,55800.0
138,43.0,56900.0
139,230.24637132381156,59600.0
140,25.0,12300.0
141,34.0,40100.0
142,34.0,73700.0
143,41.0,54700.0
144,35.0,50400.0
145,46.0,53750.0
146,67.0,54300.0
147,36.0,52300.0
148,43.5,36400.0
149,21.0,23600.0
150,31.0,43400.0
151,43.5,49200.0
152,43.5,53750.0
153,257.8222902471238,84100.0
154,39.0,53750.0
