ID,age,income
1,47.0,81100.0
2,336.11034745556685,35700.0
3,45.0,316825.46859335003
4,92.01414883876518,15500.0
5,56.0,95700.0
6,45.0,88100.0
7,54.0,519227.242033864
8,120.32035122922696,40400.0
9,44.0,29500.0
10,36.0,49000.0
11,51.0,85100.0
12,104.8432280798043,11800.0
13,49.0,76500.0
14,18.0,110158.39640339631
15,49.0,257059.6547399989
16,47.0,82400.0
17,59.0,156367.57664713336
18,52.0,91600.0
19,37.0,62000.0
20,29.0,58900.0
21,34.0,35500.0
22,32.0,29800.0
23,212.471052989212,54350.0
24,63.0,52700.0
25,35.0,31200.0
26,44.0,17600.0
27,65.0,274366.606171404
28,63.0,47900.0
29,36.0,54400.0
30,280.9541570131113,105000.0
31,24.0,17900.0
32,49.0,53200.0
33,17.0,17700.0
34,19.0,14300.0
35,48.0,74100.0
36,40.0,54350.0
37,26.0,27000.0
38,31.0,150403.64277199557
39,20.0,33200.0
40,32.0,118414.87391589688
41,31.0,54350.0
42,26.0,27900.0
43,56.0,48300.0
44,34.0,40000.0
45,28.0,36200.0
46,23.0,38900.0
47,251.2939749893377,322034.195008466
48,53.0,305664.25520768354
49,26.0,54350.0
50,44.0,59000.0
51,44.0,102600.0
52,38.0,264337.3974030219
53,50.0,93200.0
54,44.0,38100.0
55,61.0,44200.0
56,343.4872422815948,40200.0
57,44.0,33100.0
58,27.0,42600.0
59,57.0,79300.0
60,23.0,16500.0
61,42.0,66800.0
62,27.0,25300.0
63,30.0,19500.0
64,48.0,95700.0
65,43.0,55700.0
66,19.0,20700.0
67,92.97184635793562,30300.0
68,59.0,48100.0
69,80.94736538926362,19800.0
70,51.0,72400.0
71,29.0,29300.0
72,37.0,67200.0
73,54.0,276590.6831558165
74,55.0,89200.0
75,141.88698307790085,55400.0
76,60.0,57100.0
77,22.0,54350.0
78,156.6658416247934,126813.98630068354
79,25.0,38800.0
80,358.4886432984949,330591.5698929977
81,33.0,52900.0
82,44.0,64800.0
83,16.0,8000.0
84,33.0,56800.0
85,24.0,142643.19047230616
86,44.0,52000.0
87,29.0,29700.0
88,91.33426343533266,114452.94505437504
89,19.0,25800.0
90,20.0,22500.0
91,218.74412051123088,97000.0
92,34.0,20100.0
93,30.0,28200.0
94,48.0,80900.0
95,16.0,98698.55736147134
96,17.0,20600.0
97,42.0,50400.0
98,44.0,63300.0
99,61.0,54350.0
100,27.0,34400.0
101,51.0,54350.0
102,27.0,123034.08835024548
103,133.56490710733803,26800.0
104,52.0,54350.0
105,61.0,48700.0
106,53.0,79800.0
107,34.0,337409.5261243177
108,17.0,20600.0
109,58.0,99600.0
110,146.7088045665048,28800.0
111,44.0,63600.0
112,44.0,59000.0
113,24.0,39100.0
114,70.0,55000.0
115,57.0,45600.0
116,112.27381909237718,18800.0
117,47.0,66300.0
118,44.0,55800.0
119,51.0,68200.0
120,52.0,85700.0
121,27.0,22100.0
122,197.70761751012495,63900.0
123,53.0,463867.9963894026
124,42.0,45700.0
125,171.974576435867,56000.0
126,60.0,54000.0
127,16.0,20000.0
128,37.0,57900.0
129,46.0,431162.4363713124
130,65.0,271284.67894440505
131,35.0,237097.0586977868
132,30.0,147915.2421416742
133,40.0,54350.0
134,37.0,36500.0
135,59.0,58200.0
136,63.0,65400.0
137,41.0,55800.0
138,43.0,56900.0
139,43.0,253234.8070840852
140,25.0,12300.0
141,34.0,40100.0
142,34.0,73700.0
143,163.09678606327572,54700.0
144,35.0,50400.0
145,44.0,81400.0
146,67.0,54300.0
147,36.0,52300.0
148,25.0,36400.0
149,21.0,23600.0
150,31.0,43400.0
151,60.0,49200.0
152,39.0,26400.0
153,218.19260328859485,84100.0
154,39.0,60300.0
155,56.0,54700.0
