ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436.0,Pub Beer,American Pale Lager,12.0,0.05,,408,10 Barrel Brewing Company,Bend,OR
2,2265.0,Devil's Cup,American Pale Ale (APA),48.26934973285192,0.066,,177,,Gary,
3,2264.0,Rise of the Phoenix,American IPA,12.0,0.071,,177,,Gary,IN
4,2263.0,Sinister,American Double / Imperial IPA,12.0,0.09,,,,G????ary,IN
5,2262.0,Sex and Candy,,54.908884888275935,0.075,,726.2986197184524,18th Street Brewery,??Gary,IN
6,2261.0,Black Exodus,Oatmeal Stout,12.0,0.077,,177,18th Street Brewery,Gary,IN
7,2260.0,Lake Street Express,American Pale Ale (APA),,0.045,,177,18th Street Brewery,Gary,%$IN
8,,Foreman,American Porter,12.0,0.065,,177,,Gary%,IN
9,2258.0,,American Pale Ale (APA),12.0,0.055,,,18th Street Brewery,Gary,IN
10,2131.0,,American Double / Imperial IPA,12.0,0.086,,177,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,,177,18th Street Brewery,Gary,#IN$
12,,Regional@@ Ri%ng Of Fire,Saison / Farmhouse Ale,12.0,0.073,,177,18th Street Brewery,Gary,IN
13,8498.89582040123,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,,177,18th Street Brewery,Ga@@ry,IN
14,6385.276666490956,Troll Destroyer,,12.0,,,177,18th Street Brewery,,IN
15,1979.0,Bitter Bitch,American Pale Ale (APA),12.0,0.061,60.0,177,18th Street Brewery,Gary,IN
16,2318.0,Ginja Ninja,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
17,,Cherried Away,Cider,12.0,0.06,,154,2 Towns C??iderhouse,Corvallis??,OR
18,2169.0,Rhubarbarian,Cider,12.0,0.2454858186551886,,154,,Corvallis,OR
19,6629.935956219367,,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,12.0,0.082,,368,21st Amendment Brewery,Sa@@n Francisco,CA
21,,He Said Belgian-Style Tripel,Tripel,12.0,0.082,,368,21st Amendment Brewery,San Fr@@ancisco,CA
22,1036.0,Lower De Boom,American Barleywine,8.4,0.099,92.0,368,21st Amendment Brewery,San Francisco,CA
23,1024.0,Fireside Chat,Winter Warmer,12.0,0.079,238.84324725624893,368,21st Amendment Brewery,,CA??
24,976.0,Marooned On Hog Island,American Stout,12.0,0.079,,368,21st Amendmen??t Brewery,San Francisco,CA
25,876.0,,American Pale Ale (????APA),12.0,,148.0333776019472,,21st Amendment Brewery,San Francisco,#CA
26,4481.344786154732,,Fruit / Vegetable Beer,,0.049,17.0,368,21st Amendment Brewery,San Francisco,
27,801.0,Hell or High Watermelon Wheat (2009),F??ruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
28,800.0,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.049,101.10164579777549,368,21st Amendment Brewery,San Francisco,CA
29,799.0,21st Amendment IPA (2006),American IPA,12.0,0.07,70.0,368,21st Amendment Brewery,San Francisco,$$CA
30,797.0,Brew Free! or Die IPA (2008),American IPA,12.0,0.07,357.8505557388705,,21st Amendment Brewery,,CA
31,796.0,Brew Free! or Die IPA (2009),??American$ IPA,12.0,0.07,230.51995846030363,368,21st Amendment Brewery,San Francisco,CA
32,531.0,Special Edition: Allies Win The War!,English Strong Ale,12.0,,52.0,368,,San Francisco,CA
33,432.0,Hop Crisis,American Double / Imperial IPA,12.0,0.097,94.0,,21st Amendment Brewery,San Francisco,
34,353.0,Bitter American (2011),American Pale Ale (APA),12.0,0.044,,368,21st Amendment Brewery,San Fran$cisco,
35,,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,368,21st Amendment Br??ewery,San Francisco,CA
36,173.0,Back in Black,,,0.068,65.0,368,21st Amendment Brewery,,CA
37,11.0,Monk's Blood,Belgian Dark Ale,12.0,0.083,35.0,1338.1786142862907,21st Amendment Brewery,,CA
38,10.0,Brew Free! or Die IPA,,12.0,0.07,349.0540434170215,368,21st Amendment Brewery,San Francisco,CA
39,9.0,Hell or High Watermelon Wheat,Fruit / V@@ege#table Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,CA
40,2519.0,Bimini Twist,American IPA,12.0,0.07,82.0,67,3 Daughters Brewing,St Petersburg,
41,12568.385102634484,Beach Blonde,American Blonde Ale,12.0,0.05,,67,3 Daughters Brewing,St Petersburg,FL
42,2517.0,Rod Bender Red,,12.0,0.059,,67,3 Daughters Brewing,St Petersburg,@@F%L
43,2545.0,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,52.291013243956314,60,4 Hands Brewing Company,Saint Louis,MO
44,2544.0,Send Help,American Blonde Ale,12.0,0.16278023971358022,,60,4 Hands Brewing Company,#Saint Loui%s,MO
45,,Cast Iron Oatmeal Brown,American Brown Ale,,0.32868769486886035,,60,4 Hands Brewing Company,Saint Louis,MO
46,2288.0,Reprise Centennial Red,American Amber / Red Ale,12.0,0.06,,60,4 Hands Brewing Company,Saint Louis,
47,2287.0,Alter Ego,American Black Ale,12.0,0.055,,60,4 Hands Brewing Company,Saint Louis,MO
48,,Divided Sky,,12.0,0.065,,,4 Hands Brewing Company,Saint Louis,MO
49,2285.0,Resurrected,American IPA,12.0,0.065,,60,,Saint Louis,MO
50,1870.0,Contact High,American Pale Wheat Ale,12.0,0.05,148.374805800694,60,4 Hands Brewin??g Company,Saint Louis,MO
51,2603.0,Galaxyfest,America??n IPA,16.0,0.065,,27,450 North Brewing Company,,
52,,Citrafest,American IPA,16.0,0.05,45.0,,450 North Brewing Company,Columbus,I?#?N
53,2220.0,Barn Yeti,Belgian Strong Dark Ale,16.0,0.32934603096446563,,27,450 North Brewing Company,,IN
54,10427.959940471816,Scarecrow,American IPA,16.0,0.2237111521907748,65.0,27,450 North Brewing Company,Col@@umbus,IN
55,2218.0,Ironman,,16.0,0.38510348734861094,50.0,,450 North Brewing Company,Columbus,IN
56,13273.6281896343,Honey Kolsch,Kölsch,58.249352535924544,,15.0,27,,Columbus,
57,,Copperhead Amber,Belgian Dark Ale,16.0,0.052,59.97977320772466,27,450 North Brewing Company,Columbus,IN
58,5652.345618825814,Rude Parrot IPA,American IPA,16.0,0.059,75.0,481,7 Seas Brewing Company,Gig Harbor,WA
59,,British Pale Ale (2010),English Pale Ale,16.0,0.16742333997429973,30.0,481,7 Seas Brewing Company,Gig Harbor,
60,,British Pale Ale,English Pale Ale,16.0,0.054,30.0,481,7 Seas Brewing Company,Gig Harbor,WA
61,47.0,Ballz Deep Double IPA,American Double / Imperial IPA,16.0,0.084,82.0,481,7 Sea??s Brewin??g Company,Gig H@@arbor,WA
62,1583.0,Wolfman's Berliner,Berliner Weissbier,12.0,0.038,,2116.3872393402844,,Dunedin,FL
63,1165.0,Colorado Native,American Amber / Red Lager,12.0,0.055,26.0,462,AC Golden Brewing Company,,CO
64,431.0,Colorado Native (2011),American Amber / Red Lager,12.0,0.055,,462,AC Golden Brewing Company,Gol$den,CO
65,516.0,Jockamo IPA,American IPA,12.0,,52.0,533,Abita Brewing Company,Abita Springs,LA
66,2135.952478783923,Purple H%aze,Fruit / Vegetable Beer,12.0,0.17286864005445612,13.0,533,Abita Brewing Company,Abita Springs,LA
67,514.0,,American Amber / Red Lager,12.0,0.045,17.0,2059.0574867745895,Abita Brewing #Company,Abita Springs,L#A
68,2540.0,Cit@@ra Ass Do%wn,American IPA,16.0,0.082,,62,Against The Grain Brewery,Louisville,
69,2539.0,The Brown Note,American Brown Ale,16.0,,20.0,62,Against The Grain Brewery,Louisville,KY
70,2686.0,Citra Ass Down,,,0.08,68.0,1,,,KY
71,2685.0,London Balling,,16.0,0.125,80.0,1,Against the Grain Brewery,Louisville,KY
72,2684.0,,Milk / Sweet Stout,72.59579304595562,0.077,25.0,1,Against the Grain Brewery,Louisville,KY
73,2683.0,A Beer,American Pale Ale (APA),16.0,0.042,181.7430793359701,,Against the Grain Brewery,Louisville,KY
74,2682.0,Rule@@s are Rules,German Pilsener,16.0,0.05,25.0,5.309363706108281,Against the Grain Bre@@wery,Louisville,@@KY
75,,Flesh Gourd'n,Pumpkin Ale,16.0,0.20471254472049996,21.0,1,Against the %Grain Brewery,,
76,2680.0,Sho'nuff,Belgian Pale Ale,16.0,0.04,13.0,4.782888043825019,Against the Grain Brewery,Louisville,
77,2679.0,Bloody Show,American Pilsner,16.0,0.055,,1,,Louisville,KY
78,2678.0,Rico Sauvin,American Double / Imperial IPA,16.0,0.076,68.0,1,#Against the Grain ??Brewery,Louisville,KY
79,15054.475300748274,Coq de la Marche,Saison / Farmhouse Ale,,0.051,38.0,1,Against the Grain Brewery,Louisville,KY
80,2676.0,Kamen Knuddeln,American Wild Ale,16.0,0.065,,1,Against the Grain Brewery,Louisville,KY
81,2675.0,Pile of Face,American IPA,16.0,0.06,65.0,,Agains??t the Grain Br??ewery,,
82,,,English Brown Ale,61.09669620451223,,,1,Against the Grain Brewery,L%ouisville,KY
83,1594.0,Maylani's Coconut Stout,Am#erican Stout,91.71313420278489,0.18778362674546156,35.0,367,Airways Brewing Company,Kent,WA
84,1162.0,Oatmeal PSA,American Pale Ale (APA),16.0,,35.0,367,Airways Bre??wing Company,Kent,WA
85,1137.0,Pr??e Flig@@ht Pilsner,,16.0,,33.0,367,Airways Brewing Company,Kent,WA
86,2403.0,P-Town Pilsner,,12.0,0.04,20.0,117,Alameda Brewing,Portland,OR
87,12320.34879588348,Klickitat Pale Ale,American Pale Ale (APA),12.0,0.053,141.4110699911969,117,Alameda Brewing,,OR
88,2401.0,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12.0,0.3393483593763298,103.0,117,Alamed%??a Brewing,Portland,OR
89,1921.0,Freeride APA,,70.83711882341711,0.053,40.0,270,,Ju%ne??au,AK
90,1920.0,Alaskan Amber,Altbier,12.0,0.053,18.0,270,Alaskan Brewing Company,Juneau,AK
91,2501.0,Hopalicious,American Pale Ale (APA),12.0,0.057,,73,Ale Asylum,Madison,W#I
92,1535.0,Kentucky Kölsch,Kölsch,16.0,0.043,,2169.2558776053515,Alltech's Lexington Brewing Company,Lexington,
93,1149.0,,American IPA,16.0,0.065,,1425.5865931072215,Alltech's Lexington Brewing Company,Lexington,?@@?KY
94,1474.0,Dusty Trail Pale Ale,American Pale Ale (APA),16.0,0.054,,401,Amnesia Brewing Company,Washougal,
95,1473.0,Damnesia,American IPA,16.0,0.062,,401,Amnesia Brewing Company,W#ashougal,WA
96,837.0,Desolation IPA,American IPA,64.40577452762854,0.062,,401,Amnesia Brewing Company,Washougal,WA
97,2592.0,Liberty Ale,American IPA,12.0,,,35,Anchor Brewing Company,San Francisco,
98,2578.0,IPA,American IPA,12.0,0.2965146384862101,,35,Anchor Brewing Company,San Francisco,CA
99,2577.0,Summer Wheat,American Pale Wheat Ale,12.0,0.045,,,Anchor Brewing #Company,San Francisco,??CA
100,2103.0,California Lager,American Amber / Red Lager,12.0,0.1983686260235985,,35,Anchor Brewing Company,San Francisco,C%A
101,2102.0,Brotherhood Steam,California Common / Steam Beer,12.0,0.056,,171.6097547568937,Anchor Brewing Company,San Francisco,CA
