ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,5858.412190952783,Pub Beer,American Pale Lager,12.0,0.05,,408,10 Barrel Brewing Company,Bend,OR
2,2265.0,$Devil's Cup,American Pale Ale (APA),12.0,0.066,,177,18th Street Brewery,Gary,IN
3,2264.0,Rise of the Phoenix,American IPA,12.0,0.071,,177,18th Street Brewery,Gary,IN
4,8568.187483022133,Sinister,American Double / Imperia@@l IPA,12.0,0.09,,936.6604796043516,,Gary,
5,2262.0,,American IPA,12.0,0.30359562252208677,,177,18th Street Brewery,Gary,IN
6,2261.0,Black Exod@@us%,Oatmeal Stout,39.168847344386705,0.384878212341339,,177,18th Street Brewery,Gary,IN
7,10073.049872495889,Lake Street Express,American Pale Ale (APA),12.0,0.045,,177,18th Street Brewery,Gary,IN
8,12128.310698409177,Foreman,American Porter,64.81282682117042,0.065,,177,18th Street Brewery,Gary,IN
9,2258.0,%%Jade,American Pale Ale (APA),,0.055,,177,18th St??reet Brewery,,I#??N
10,2131.0,Cone Crusher,,,0.086,,745.5557184107417,18th Street Brewery,Gary,IN
11,2099.0,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,,891.9377730600348,18th Str%eet Brew@@ery,Gary,IN
12,2098.0,Regional Ring Of Fire@@,Saison / Farmhouse Ale,12.0,0.073,,1054.257790114774,18th Street Brewery,Gary,IN
13,2097.0,,Saison / Farmhouse Ale,12.0,0.069,,177,18th Street Brewery,,IN
14,7221.875770818846,Troll Destroyer,Belgian IPA,12.0,0.085,,177,18th Street Brewery,Gary,IN
15,1979.0,Bitter Bitch,American Pale Ale (APA),12.0,0.061,60.0,825.909173244893,18th Street Brewery,Gary,IN
16,2318.0,Ginja Ninja,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
17,2170.0,Cherried Away,Cider,42.153744989972864,0.06,,154,2 Towns Cid#erho@@use,Corvallis,OR
18,10898.654445571725,Rhubarbaria$n,,12.0,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
19,1502.0,BrightCider,Cide??r,52.69026973789738,0.30457668465852095,,154,2 Towns Ciderhouse,Corvallis,OR
20,1593.0,He Said Baltic-Style Porter,Baltic Porter,12.0,,,368,21st #Amen??dment Brewery,S#an Fr%ancisco,
