ID,age,income
1,47.0,81100.0
2,61.0,202370.05950514282
3,45.0,57600.0
4,107.3927273332836,15500.0
5,56.0,95700.0
6,45.0,88100.0
7,54.0,98300.0
8,124.73690740549047,40400.0
9,21.0,29500.0
10,36.0,49000.0
11,51.0,
12,20.0,11800.0
13,292.71238750935834,76500.0
14,18.0,22800.0
15,49.0,79500.0
16,47.0,82400.0
17,329.62035441182,45200.0
18,52.0,520875.16236591176
19,37.0,62000.0
20,29.0,271114.9255023944
21,34.0,156743.67770097725
22,32.0,29800.0
23,67.0,47200.0
24,63.0,52700.0
25,152.59077333477666,31200.0
26,21.0,17600.0
27,65.0,48700.0
28,63.0,47900.0
29,36.0,54400.0
30,56.0,105000.0
31,,17900.0
32,49.0,53200.0
33,17.0,74893.70321049653
34,109.02471912302437,51905.92812390825
35,48.0,255050.0694124487
36,40.0,41800.0
37,26.0,112062.99553997748
38,31.0,39600.0
39,20.0,33200.0
40,32.0,25000.0
41,31.0,40200.0
42,26.0,27900.0
43,56.0,48300.0
44,34.0,188258.60418533572
45,,
46,23.0,128837.6741201491
47,52.0,98400.0
48,53.0,76200.0
49,26.0,36700.0
50,44.0,59000.0
51,53.0,102600.0
52,38.0,49000.0
53,,93200.0
54,38.0,221735.60724163
55,61.0,44200.0
56,63.0,40200.0
57,32.0,33100.0
58,27.0,42600.0
59,57.0,79300.0
60,23.0,16500.0
61,42.0,66800.0
62,27.0,25300.0
63,30.0,19500.0
64,48.0,95700.0
65,43.0,55700.0
66,19.0,20700.0
67,22.0,30300.0
68,59.0,48100.0
69,18.0,19800.0
70,51.0,72400.0
71,29.0,29300.0
72,37.0,67200.0
73,54.0,
74,55.0,89200.0
75,,55400.0
76,60.0,341335.97754687734
77,,43700.0
78,31.0,24000.0
79,25.0,38800.0
80,64.0,58600.0
81,33.0,52900.0
82,34.0,64800.0
83,16.0,8000.0
84,33.0,56800.0
85,24.0,92222.19473084099
86,31.0,52000.0
87,29.0,
88,25.0,192257.94604774602
89,97.92594581703523,
90,81.04510642284042,22500.0
91,,97000.0
92,34.0,20100.0
93,30.0,167125.35284251918
94,48.0,
95,16.0,21800.0
96,17.0,20600.0
97,42.0,50400.0
98,32.0,63300.0
99,273.9076145062739,58600.0
100,27.0,34400.0
101,51.0,76700.0
102,27.0,22900.0
103,30.0,26800.0
104,52.0,
105,61.0,48700.0
106,53.0,79800.0
107,34.0,57800.0
108,17.0,20600.0
109,58.0,99600.0
110,39.0,
111,49.0,63600.0
112,57.0,59000.0
113,24.0,39100.0
114,70.0,55000.0
115,57.0,45600.0
116,30.0,18800.0
117,47.0,274065.4405868298
118,63.0,55800.0
119,51.0,
120,52.0,85700.0
121,27.0,22100.0
122,36.0,63900.0
123,,88500.0
124,42.0,45700.0
125,43.0,56000.0
126,60.0,54000.0
127,16.0,20000.0
128,37.0,57900.0
129,46.0,82700.0
130,65.0,70000.0
131,35.0,54500.0
132,30.0,35400.0
133,40.0,
134,37.0,36500.0
135,351.84196949732626,348090.2060980578
136,63.0,368925.30209142476
137,41.0,55800.0
138,43.0,56900.0
139,43.0,59600.0
140,25.0,12300.0
141,34.0,40100.0
142,,73700.0
143,41.0,54700.0
144,35.0,50400.0
145,,81400.0
146,67.0,54300.0
147,36.0,52300.0
148,81.46277403904075,202513.74473668053
149,21.0,23600.0
150,,43400.0
151,264.0890171130628,49200.0
152,39.0,26400.0
153,50.0,465365.2219356878
154,39.0,60300.0
155,56.0,54700.0
156,317.55475739519784,56600.0
157,50.0,75000.0
158,40.0,40700.0
159,60.0,65000.0
160,34.0,27500.0
161,59.0,87000.0
162,37.0,52500.0
163,104.69168551075752,19700.0
164,16.0,43717.106635919634
165,19.0,63209.75323755097
166,29.0,50500.0
167,60.0,53500.0
168,69.0,54700.0
169,,211670.30297401693
170,20.0,89368.44633768545
171,26.0,41100.0
172,55.0,
173,59.0,50400.0
174,23.0,17100.0
175,,52000.0
176,60.0,
177,45.0,62500.0
178,16.0,26400.0
179,58.0,54700.0
180,229.95261511404996,61800.0
181,46.0,291409.24714505766
182,24.0,16600.0
183,63.0,37000.0
184,62.0,54600.0
185,120.94972213780525,52000.0
186,57.0,
187,65.0,275225.7361573224
188,37.0,68800.0
189,24.0,31100.0
190,23.0,22100.0
191,25.0,28100.0
192,192.9964155965867,56900.0
193,58.0,
194,40.0,61300.0
195,57.0,56200.0
196,20.0,30800.0
197,60.0,49800.0
198,60.0,43900.0
199,24.0,22300.0
200,56.0,70000.0
201,21.0,25700.0
202,42.0,63000.0
203,22.0,15100.0
204,46.0,69000.0
205,47.0,59000.0
206,47.0,71400.0
207,56.0,54000.0
208,41.0,59600.0
209,37.0,26400.0
210,37.0,57200.0
211,48.0,61400.0
212,66.0,52600.0
213,20.0,22500.0
214,22.0,31400.0
215,60.0,61600.0
216,33.0,33200.0
217,16.0,78735.42184289206
218,66.0,61200.0
219,40.0,50400.0
220,26.0,10100.0
221,43.0,61900.0
222,251.6103654332185,
223,41.0,80900.0
224,39.0,51600.0
225,16.0,16400.0
226,71.0,68600.0
227,26.0,29200.0
228,37.0,39500.0
229,59.0,72600.0
230,43.0,72100.0
231,,18400.0
232,62.0,58700.0
233,56.0,48200.0
234,59.0,55200.0
235,262.9620493870512,
236,16.0,8000.0
237,27.0,21200.0
238,31.0,32500.0
239,65.0,49400.0
240,49.0,89600.0
241,59.0,240039.42693101693
242,47.0,81700.0
243,163.85587607965812,58900.0
244,20.0,14400.0
245,57.0,71600.0
246,33.0,47300.0
247,203.95273494292846,70200.0
248,42.0,101600.0
249,367.5668741383559,50800.0
250,30.0,11600.0
251,32.0,43700.0
252,25.0,35000.0
253,44.0,63500.0
254,112.48488272713827,18700.0
255,147.09526969205444,65800.0
256,26.0,22100.0
257,16.0,19500.0
258,31.0,37900.0
259,51.0,88700.0
260,26.0,17300.0
261,32.0,44100.0
262,19.0,20400.0
263,59.0,43000.0
264,16.0,31000.0
265,33.0,39100.0
266,38.0,45400.0
267,60.0,60300.0
268,31.0,67400.0
269,373.78798336065825,45200.0
270,64.0,63500.0
271,27.0,18700.0
272,24.0,8000.0
273,41.0,56800.0
274,,64400.0
275,67.0,48400.0
276,50.0,386974.6617077058
277,36.0,55300.0
278,24.0,28000.0
279,24.0,21800.0
280,46.0,79500.0
281,63.0,61300.0
282,21.0,22500.0
